"Name","aug.run_delete_w_exclusions","aug.run_random_delete","aug.run_random_duplicate","aug.run_random_insert_conj","aug.run_tam_update","eval/loss (Max)","stage (Max)","test/BLEU (Max)","test/chrF (Max)","test/loss (Max)","test/model_preparation_time (Max)","test/runtime (Max)","test/samples_per_second (Max)","test/steps_per_second (Max)","test_BLEU (Max)","test_chrF (Max)","test_loss (Max)","test_model_preparation_time (Max)","test_runtime (Max)","test_samples_per_second (Max)","test_steps_per_second (Max)","train/loss (Max)","eval/loss (Min)","stage (Min)","test/BLEU (Min)","test/chrF (Min)","test/loss (Min)","test/model_preparation_time (Min)","test/runtime (Min)","test/samples_per_second (Min)","test/steps_per_second (Min)","test_BLEU (Min)","test_chrF (Min)","test_loss (Min)","test_model_preparation_time (Min)","test_runtime (Min)","test_samples_per_second (Min)","test_steps_per_second (Min)","train/loss (Min)","_name_or_path","accelerator_config.even_batches","accelerator_config.non_blocking","accelerator_config.split_batches","accelerator_config.use_seedable_sampler","adafactor","adam_beta1","adam_beta2","adam_epsilon","add_cross_attention","architectures","auto_find_batch_size","batch_eval_metrics","bf16","bf16_full_eval","chunk_size_feed_forward","classifier_dropout","d_ff","d_kv","d_model","dataloader_drop_last","dataloader_num_workers","dataloader_persistent_workers","dataloader_pin_memory","ddp_timeout","debug","decoder_start_token_id","dense_act_fn","direction","disable_tqdm","diversity_penalty","do_eval","do_predict","do_sample","do_train","dropout_rate","early_stopping","encoder_no_repeat_ngram_size","eos_token_id","epochs","eval_delay","eval_do_concat_batches","eval_on_start","eval_strategy","eval_use_gather_object","feed_forward_proj","fp16","fp16_backend","fp16_full_eval","fp16_opt_level","fsdp","fsdp_config.min_num_params","fsdp_config.xla","fsdp_config.xla_fsdp_grad_ckpt","fsdp_config.xla_fsdp_v2","fsdp_min_num_params","full_determinism","generation_max_length","gradient_accumulation_steps","gradient_checkpointing","group_by_length","half_precision_backend","hub_always_push","hub_private_repo","hub_strategy","hub_token","id2label.0","id2label.1","ignore_data_skip","include_inputs_for_metrics","include_num_input_tokens_seen","include_tokens_per_second","initializer_factor","is_decoder","is_encoder_decoder","is_gated_act","jit_mode_eval","label2id.LABEL_0","label2id.LABEL_1","label_smoothing_factor","layer_norm_epsilon","learning_rate","length_column_name","length_penalty","load_best_model_at_end","local_rank","log_level","log_level_replica","log_on_each_node","logging_dir","logging_first_step","logging_nan_inf_filter","logging_steps","logging_strategy","lr_scheduler_type","max_grad_norm","max_length","max_steps","min_length","model/num_parameters","model_type","mp_parameters","no_cuda","no_repeat_ngram_size","num_beam_groups","num_beams","num_decoder_layers","num_heads","num_layers","num_return_sequences","num_train_epochs","optim","output_attentions","output_dir","output_hidden_states","output_scores","overwrite_output_dir","pad_token_id","past_index","per_device_eval_batch_size","per_device_train_batch_size","predict_with_generate","prediction_loss_only","push_to_hub","push_to_hub_token","random-seed","ray_scope","relative_attention_max_distance","relative_attention_num_buckets","remove_invalid_values","remove_unused_columns","repetition_penalty","report_to","reset_optimizer_between_stages","restore_callback_states_from_checkpoint","return_dict","return_dict_in_generate","run_name","save_on_each_node","save_only_model","save_safetensors","save_steps","save_strategy","seed","skip_memory_metrics","sortish_sampler","temperature","tf_legacy_loss","tie_encoder_decoder","tie_word_embeddings","tokenizer_class","top_k","top_p","torch_compile","torchscript","tpu_metrics_debug","training_schedule","training_size","transformers_version","typical_p","use_bfloat16","use_cache","use_cpu","use_ipex","use_legacy_prediction_loop","use_mps_device","vocab_size","warmup_ratio","warmup_steps","weight_decay","Commit","Created","Description","Runtime","GitHub","Group","End Time","Hostname","Job Type","ID","Notes","GPU Type","GPU Count","State","Sweep","Updated","User","eval/loss","stage","test/BLEU","test/chrF","test/loss","test/model_preparation_time","test/runtime","test/samples_per_second","test/steps_per_second","test_BLEU","test_chrF","test_loss","test_model_preparation_time","test_runtime","test_samples_per_second","test_steps_per_second","train/loss","Tags"
"vocal-universe-119","false","false","false","false","true","6.666194915771484","1","0.07949497295071214","14.512907837468584","5.473394870758057","0.0045","80.5449","13.21","1.651","0.07949497295071214","14.512907837468584","5.473394870758057","0.0045","80.5449","13.21","1.651","4.990982532501221","1.5087438027064006","0","0.07949497295071214","14.512907837468584","5.473394870758057","0.0045","80.5449","13.21","1.651","0.07949497295071214","14.512907837468584","5.473394870758057","0.0045","80.5449","13.21","1.651","0.0003695999621413648","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","usp->esp","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","/scratch/alpine/migi8081/augmorph/runs/Nov04_02-30-24_bgpu-curc1.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","/scratch/alpine/migi8081/augmorph/","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","0","last","128","32","false","true","1","[""comet_ml"",""neptune"",""wandb""]","true","false","true","false","/scratch/alpine/migi8081/augmorph/","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","50","4.44.2","1","false","true","false","false","false","false","384","0","0","0","0fbe772680faea7c5b4c2a8422c1de4035abaae8","2024-11-04T08:51:05.000Z","","2471","https://github.com/lecs-lab/augmorph/tree/0fbe772680faea7c5b4c2a8422c1de4035abaae8","","2024-11-04T09:32:16.000Z","bgpu-curc1.rc.int.colorado.edu","","q0ryv058","-","NVIDIA A100-PCIE-40GB","1","finished","","2024-11-04T09:32:16.000Z","","5.224649651845296","1","0.07949497295071214","14.512907837468584","5.473394870758057","0.0045","80.5449","13.21","1.651","0.07949497295071214","14.512907837468584","5.473394870758057","0.0045","80.5449","13.21","1.651","0.008311768993735313",""
"laced-blaze-118","false","false","false","true","false","1.6941920121510825","1","13.338061857171128","38.60099040640327","0.6459493041038513","0.0048","64.5222","16.49","2.061","13.338061857171128","38.60099040640327","0.6459493041038513","0.0048","64.5222","16.49","2.061","4.091837167739868","0.655176039536794","0","13.338061857171128","38.60099040640327","0.6459493041038513","0.0048","64.5222","16.49","2.061","13.338061857171128","38.60099040640327","0.6459493041038513","0.0048","64.5222","16.49","2.061","0.7281374216079712","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","usp->esp","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","/scratch/alpine/migi8081/augmorph/runs/Nov04_01-49-24_bgpu-curc1.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","/scratch/alpine/migi8081/augmorph/","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","2","last","128","32","false","true","1","[""comet_ml"",""neptune"",""wandb""]","true","false","true","false","/scratch/alpine/migi8081/augmorph/","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","full","4.44.2","1","false","true","false","false","false","false","384","0","0","0","0fbe772680faea7c5b4c2a8422c1de4035abaae8","2024-11-04T08:37:37.000Z","","797","https://github.com/lecs-lab/augmorph/tree/0fbe772680faea7c5b4c2a8422c1de4035abaae8","","2024-11-04T08:50:54.000Z","bgpu-curc1.rc.int.colorado.edu","","sihrqwjr","-","NVIDIA A100-PCIE-40GB","1","finished","","2024-11-04T08:50:54.000Z","","0.655176039536794","1","13.338061857171128","38.60099040640327","0.6459493041038513","0.0048","64.5222","16.49","2.061","13.338061857171128","38.60099040640327","0.6459493041038513","0.0048","64.5222","16.49","2.061","0.7316996326877011",""
"dauntless-plasma-117","false","false","false","true","false","1.7033911307652791","1","11.571048317519509","37.53493644464217","0.6610049605369568","0.0047","70.0279","15.194","1.899","11.571048317519509","37.53493644464217","0.6610049605369568","0.0047","70.0279","15.194","1.899","4.306589603424072","0.6357680439949036","0","11.571048317519509","37.53493644464217","0.6610049605369568","0.0047","70.0279","15.194","1.899","11.571048317519509","37.53493644464217","0.6610049605369568","0.0047","70.0279","15.194","1.899","0.7347298562526703","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","usp->esp","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","/scratch/alpine/migi8081/augmorph/runs/Nov04_01-35-19_bgpu-curc1.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","/scratch/alpine/migi8081/augmorph/","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","1","last","128","32","false","true","1","[""comet_ml"",""neptune"",""wandb""]","true","false","true","false","/scratch/alpine/migi8081/augmorph/","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","full","4.44.2","1","false","true","false","false","false","false","384","0","0","0","0fbe772680faea7c5b4c2a8422c1de4035abaae8","2024-11-04T08:23:43.000Z","","798","https://github.com/lecs-lab/augmorph/tree/0fbe772680faea7c5b4c2a8422c1de4035abaae8","","2024-11-04T08:37:01.000Z","bgpu-curc1.rc.int.colorado.edu","","ts21zmma","-","NVIDIA A100-PCIE-40GB","1","finished","","2024-11-04T08:37:01.000Z","","0.6357680439949036","1","11.571048317519509","37.53493644464217","0.6610049605369568","0.0047","70.0279","15.194","1.899","11.571048317519509","37.53493644464217","0.6610049605369568","0.0047","70.0279","15.194","1.899","0.7401399289568266",""
"amber-valley-116","false","false","false","true","false","1.6448686361312863","1","11.97874670001534","37.56398941511827","0.6493739485740662","0.0047","62.1779","17.112","2.139","11.97874670001534","37.56398941511827","0.6493739485740662","0.0047","62.1779","17.112","2.139","4.38720703125","0.626274041334788","0","11.97874670001534","37.56398941511827","0.6493739485740662","0.0047","62.1779","17.112","2.139","11.97874670001534","37.56398941511827","0.6493739485740662","0.0047","62.1779","17.112","2.139","0.7236542701721191","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","usp->esp","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","/scratch/alpine/migi8081/augmorph/runs/Nov04_01-22-06_bgpu-curc1.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","/scratch/alpine/migi8081/augmorph/","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","0","last","128","32","false","true","1","[""comet_ml"",""neptune"",""wandb""]","true","false","true","false","/scratch/alpine/migi8081/augmorph/","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","full","4.44.2","1","false","true","false","false","false","false","384","0","0","0","0fbe772680faea7c5b4c2a8422c1de4035abaae8","2024-11-04T08:10:30.000Z","","781","https://github.com/lecs-lab/augmorph/tree/0fbe772680faea7c5b4c2a8422c1de4035abaae8","","2024-11-04T08:23:31.000Z","bgpu-curc1.rc.int.colorado.edu","","lfiw99cy","-","NVIDIA A100-PCIE-40GB","1","finished","","2024-11-04T08:23:31.000Z","","0.626274041334788","1","11.97874670001534","37.56398941511827","0.6493739485740662","0.0047","62.1779","17.112","2.139","11.97874670001534","37.56398941511827","0.6493739485740662","0.0047","62.1779","17.112","2.139","0.7418646547529433",""
"logical-darkness-115","false","false","false","true","false","1.6863561391830444","1","12.07756076361059","37.40432549109751","0.6927422285079956","0.0047","66.4839","16.004","2","12.07756076361059","37.40432549109751","0.6927422285079956","0.0047","66.4839","16.004","2","4.222316741943359","0.6977875510851542","0","12.07756076361059","37.40432549109751","0.6927422285079956","0.0047","66.4839","16.004","2","12.07756076361059","37.40432549109751","0.6927422285079956","0.0047","66.4839","16.004","2","0.6812556288459084","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","usp->esp","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","/scratch/alpine/migi8081/augmorph/runs/Nov04_01-08-45_bgpu-curc1.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","/scratch/alpine/migi8081/augmorph/","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","2","last","128","32","false","true","1","[""comet_ml"",""neptune"",""wandb""]","true","false","true","false","/scratch/alpine/migi8081/augmorph/","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","5000","4.44.2","1","false","true","false","false","false","false","384","0","0","0","0fbe772680faea7c5b4c2a8422c1de4035abaae8","2024-11-04T07:57:18.000Z","","781","https://github.com/lecs-lab/augmorph/tree/0fbe772680faea7c5b4c2a8422c1de4035abaae8","","2024-11-04T08:10:19.000Z","bgpu-curc1.rc.int.colorado.edu","","dqmvvt1t","-","NVIDIA A100-PCIE-40GB","1","finished","","2024-11-04T08:10:19.000Z","","0.6977875510851542","1","12.07756076361059","37.40432549109751","0.6927422285079956","0.0047","66.4839","16.004","2","12.07756076361059","37.40432549109751","0.6927422285079956","0.0047","66.4839","16.004","2","0.6826583094764174",""
"dainty-sun-114","false","false","false","true","false","1.6831788142522175","1","11.981338658743908","37.56642409993404","0.6914522647857666","0.0047","71.2345","14.937","1.867","11.981338658743908","37.56642409993404","0.6914522647857666","0.0047","71.2345","14.937","1.867","4.157803058624268","0.6675490339597067","0","11.981338658743908","37.56642409993404","0.6914522647857666","0.0047","71.2345","14.937","1.867","11.981338658743908","37.56642409993404","0.6914522647857666","0.0047","71.2345","14.937","1.867","0.6156224608421326","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","usp->esp","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","/scratch/alpine/migi8081/augmorph/runs/Nov04_00-55-20_bgpu-curc1.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","/scratch/alpine/migi8081/augmorph/","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","1","last","128","32","false","true","1","[""comet_ml"",""neptune"",""wandb""]","true","false","true","false","/scratch/alpine/migi8081/augmorph/","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","5000","4.44.2","1","false","true","false","false","false","false","384","0","0","0","0fbe772680faea7c5b4c2a8422c1de4035abaae8","2024-11-04T07:43:59.000Z","","784","https://github.com/lecs-lab/augmorph/tree/0fbe772680faea7c5b4c2a8422c1de4035abaae8","","2024-11-04T07:57:03.000Z","bgpu-curc1.rc.int.colorado.edu","","qp50z55n","-","NVIDIA A100-PCIE-40GB","1","finished","","2024-11-04T07:57:03.000Z","","0.6675490339597067","1","11.981338658743908","37.56642409993404","0.6914522647857666","0.0047","71.2345","14.937","1.867","11.981338658743908","37.56642409993404","0.6914522647857666","0.0047","71.2345","14.937","1.867","0.6787775127511275",""
"dauntless-star-113","false","false","false","true","false","1.6991821765899655","1","12.26731191164653","37.79911468352445","0.674535870552063","0.0047","69.2414","15.367","1.921","12.26731191164653","37.79911468352445","0.674535870552063","0.0047","69.2414","15.367","1.921","4.053359508514404","0.6476157108942667","0","12.26731191164653","37.79911468352445","0.674535870552063","0.0047","69.2414","15.367","1.921","12.26731191164653","37.79911468352445","0.674535870552063","0.0047","69.2414","15.367","1.921","0.6765594797314338","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","usp->esp","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","/scratch/alpine/migi8081/augmorph/runs/Nov04_00-42-11_bgpu-curc1.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","/scratch/alpine/migi8081/augmorph/","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","0","last","128","32","false","true","1","[""comet_ml"",""neptune"",""wandb""]","true","false","true","false","/scratch/alpine/migi8081/augmorph/","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","5000","4.44.2","1","false","true","false","false","false","false","384","0","0","0","0fbe772680faea7c5b4c2a8422c1de4035abaae8","2024-11-04T07:30:44.000Z","","784","https://github.com/lecs-lab/augmorph/tree/0fbe772680faea7c5b4c2a8422c1de4035abaae8","","2024-11-04T07:43:48.000Z","bgpu-curc1.rc.int.colorado.edu","","d02pgmct","-","NVIDIA A100-PCIE-40GB","1","finished","","2024-11-04T07:43:48.000Z","","0.6476157108942667","1","12.26731191164653","37.79911468352445","0.674535870552063","0.0047","69.2414","15.367","1.921","12.26731191164653","37.79911468352445","0.674535870552063","0.0047","69.2414","15.367","1.921","0.6775137980779012",""
"good-violet-112","false","false","false","true","false","1.4255425214767456","1","9.906526257872605","33.04813564464128","1.2561769485473633","0.0046","67.5387","15.754","1.969","9.906526257872605","33.04813564464128","1.2561769485473633","0.0046","67.5387","15.754","1.969","4.096105575561523","0.967996346950531","0","9.906526257872605","33.04813564464128","1.2561769485473633","0.0046","67.5387","15.754","1.969","9.906526257872605","33.04813564464128","1.2561769485473633","0.0046","67.5387","15.754","1.969","0.2954431474208832","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","usp->esp","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","/scratch/alpine/migi8081/augmorph/runs/Nov04_00-28-43_bgpu-curc1.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","/scratch/alpine/migi8081/augmorph/","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","2","last","128","32","false","true","1","[""comet_ml"",""neptune"",""wandb""]","true","false","true","false","/scratch/alpine/migi8081/augmorph/","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","1000","4.44.2","1","false","true","false","false","false","false","384","0","0","0","0fbe772680faea7c5b4c2a8422c1de4035abaae8","2024-11-04T07:16:53.000Z","","804","https://github.com/lecs-lab/augmorph/tree/0fbe772680faea7c5b4c2a8422c1de4035abaae8","","2024-11-04T07:30:17.000Z","bgpu-curc1.rc.int.colorado.edu","","sf6bpayb","-","NVIDIA A100-PCIE-40GB","1","finished","","2024-11-04T07:30:17.000Z","","1.2926055113474528","1","9.906526257872605","33.04813564464128","1.2561769485473633","0.0046","67.5387","15.754","1.969","9.906526257872605","33.04813564464128","1.2561769485473633","0.0046","67.5387","15.754","1.969","0.3352092589650835",""
"logical-bee-111","false","false","false","true","false","1.334558073679606","1","8.333408999159815","32.96073941331125","1.2524714469909668","0.0047","71.3276","14.917","1.865","8.333408999159815","32.96073941331125","1.2524714469909668","0.0047","71.3276","14.917","1.865","4.108722686767578","0.9363918622334798","0","8.333408999159815","32.96073941331125","1.2524714469909668","0.0047","71.3276","14.917","1.865","8.333408999159815","32.96073941331125","1.2524714469909668","0.0047","71.3276","14.917","1.865","0.2791901429494222","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","usp->esp","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","/scratch/alpine/migi8081/augmorph/runs/Nov04_00-15-05_bgpu-curc1.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","/scratch/alpine/migi8081/augmorph/","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","1","last","128","32","false","true","1","[""comet_ml"",""neptune"",""wandb""]","true","false","true","false","/scratch/alpine/migi8081/augmorph/","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","1000","4.44.2","1","false","true","false","false","false","false","384","0","0","0","0fbe772680faea7c5b4c2a8422c1de4035abaae8","2024-11-04T07:03:25.000Z","","797","https://github.com/lecs-lab/augmorph/tree/0fbe772680faea7c5b4c2a8422c1de4035abaae8","","2024-11-04T07:16:42.000Z","bgpu-curc1.rc.int.colorado.edu","","swk1xkuo","-","NVIDIA A100-PCIE-40GB","1","finished","","2024-11-04T07:16:42.000Z","","1.199265166123708","1","8.333408999159815","32.96073941331125","1.2524714469909668","0.0047","71.3276","14.917","1.865","8.333408999159815","32.96073941331125","1.2524714469909668","0.0047","71.3276","14.917","1.865","0.3006185931818826",""
"ancient-jazz-110","false","false","false","true","false","1.2616153160730998","1","8.554647474639454","33.342292576615726","1.2362345457077026","0.0047","72.5981","14.656","1.832","8.554647474639454","33.342292576615726","1.2362345457077026","0.0047","72.5981","14.656","1.832","4.085781097412109","0.89421493212382","0","8.554647474639454","33.342292576615726","1.2362345457077026","0.0047","72.5981","14.656","1.832","8.554647474639454","33.342292576615726","1.2362345457077026","0.0047","72.5981","14.656","1.832","0.29621223406866193","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","usp->esp","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","/scratch/alpine/migi8081/augmorph/runs/Nov04_00-01-30_bgpu-curc1.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","/scratch/alpine/migi8081/augmorph/","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","0","last","128","32","false","true","1","[""comet_ml"",""neptune"",""wandb""]","true","false","true","false","/scratch/alpine/migi8081/augmorph/","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","1000","4.44.2","1","false","true","false","false","false","false","384","0","0","0","0fbe772680faea7c5b4c2a8422c1de4035abaae8","2024-11-04T06:49:40.000Z","","814","https://github.com/lecs-lab/augmorph/tree/0fbe772680faea7c5b4c2a8422c1de4035abaae8","","2024-11-04T07:03:14.000Z","bgpu-curc1.rc.int.colorado.edu","","dickm0u7","-","NVIDIA A100-PCIE-40GB","1","finished","","2024-11-04T07:03:14.000Z","","1.147283911705017","1","8.554647474639454","33.342292576615726","1.2362345457077026","0.0047","72.5981","14.656","1.832","8.554647474639454","33.342292576615726","1.2362345457077026","0.0047","72.5981","14.656","1.832","0.3515914039952414",""
