"Name","Hostname","State","Notes","User","Tags","Created","Runtime","Sweep","aug_run_delete_w_exclusions","aug_run_insert_interjection","aug_run_random_delete","aug_run_random_duplicate","aug_run_random_insert_conj","aug_run_random_insert_noise","aug_run_sentence_permutations","aug_run_tam_update","direction","epochs","lr","random-seed","reset_optimizer_between_stages","training_schedule","training_size","_name_or_path","accelerator_config.even_batches","accelerator_config.non_blocking","accelerator_config.split_batches","accelerator_config.use_seedable_sampler","adafactor","adam_beta1","adam_beta2","adam_epsilon","add_cross_attention","architectures","auto_find_batch_size","batch_eval_metrics","bf16","bf16_full_eval","chunk_size_feed_forward","classifier_dropout","d_ff","d_kv","d_model","dataloader_drop_last","dataloader_num_workers","dataloader_persistent_workers","dataloader_pin_memory","ddp_timeout","debug","decoder_start_token_id","dense_act_fn","disable_tqdm","diversity_penalty","do_eval","do_predict","do_sample","do_train","dropout_rate","early_stopping","encoder_no_repeat_ngram_size","eos_token_id","eval_delay","eval_do_concat_batches","eval_on_start","eval_strategy","eval_use_gather_object","feed_forward_proj","fp16","fp16_backend","fp16_full_eval","fp16_opt_level","fsdp","fsdp_config.min_num_params","fsdp_config.xla","fsdp_config.xla_fsdp_grad_ckpt","fsdp_config.xla_fsdp_v2","fsdp_min_num_params","full_determinism","generation_max_length","gradient_accumulation_steps","gradient_checkpointing","group_by_length","half_precision_backend","hub_always_push","hub_private_repo","hub_strategy","hub_token","id2label.0","id2label.1","ignore_data_skip","include_inputs_for_metrics","include_num_input_tokens_seen","include_tokens_per_second","initializer_factor","is_decoder","is_encoder_decoder","is_gated_act","jit_mode_eval","label2id.LABEL_0","label2id.LABEL_1","label_smoothing_factor","layer_norm_epsilon","learning_rate","length_column_name","length_penalty","load_best_model_at_end","local_rank","log_level","log_level_replica","log_on_each_node","logging_dir","logging_first_step","logging_nan_inf_filter","logging_steps","logging_strategy","lr_scheduler_type","max_grad_norm","max_length","max_steps","min_length","model/num_parameters","model_type","mp_parameters","no_cuda","no_repeat_ngram_size","num_beam_groups","num_beams","num_decoder_layers","num_heads","num_layers","num_return_sequences","num_train_epochs","optim","output_attentions","output_dir","output_hidden_states","output_scores","overwrite_output_dir","pad_token_id","past_index","per_device_eval_batch_size","per_device_train_batch_size","predict_with_generate","prediction_loss_only","push_to_hub","push_to_hub_token","ray_scope","relative_attention_max_distance","relative_attention_num_buckets","remove_invalid_values","remove_unused_columns","repetition_penalty","report_to","restore_callback_states_from_checkpoint","return_dict","return_dict_in_generate","run_name","save_on_each_node","save_only_model","save_safetensors","save_steps","save_strategy","seed","skip_memory_metrics","sortish_sampler","temperature","tf_legacy_loss","tie_encoder_decoder","tie_word_embeddings","tokenizer_class","top_k","top_p","torch_compile","torchscript","tpu_metrics_debug","transformers_version","typical_p","use_bfloat16","use_cache","use_cpu","use_ipex","use_legacy_prediction_loop","use_mps_device","vocab_size","warmup_ratio","warmup_steps","weight_decay","eval/loss","stage","train/epoch","train/loss","eval/BLEU","eval/chrF","eval/model_preparation_time","eval/runtime","eval/samples_per_second","eval/steps_per_second","eval_BLEU","eval_chrF","eval_loss","eval_model_preparation_time","eval_runtime","eval_samples_per_second","eval_steps_per_second","test/BLEU","test/chrF","test/loss","test/model_preparation_time","test/runtime","test/samples_per_second","test/steps_per_second","test_BLEU","test_chrF","test_loss","test_model_preparation_time","test_runtime","test_samples_per_second","test_steps_per_second","train/global_step"
"sleek-meadow-52","bgpu-biokem2.rc.int.colorado.edu","finished","-","","","2025-02-12T02:22:26.000Z","3621","","false","false","false","false","false","true","false","false","transl->transc","250","0.0002","1","true","curriculum","5000","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb11_20-14-57_bgpu-biokem2.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","1.3496923446655271","1","20","0.1657109891197511","4.444794393149521","40.373963410153195","0.0031","147.7828","14.9","1.868","4.444794393149521","40.373963410153195","1.3496923446655271","0.0031","147.7828","14.9","1.868","3.753833799280202","40.47990497820019","1.357198715209961","0.0031","321.566","15.213","1.903","3.753833799280202","40.47990497820019","1.357198715209961","0.0031","321.566","15.213","1.903","0"
"atomic-snowball-51","bgpu-curc4.rc.int.colorado.edu","finished","-","","","2025-02-12T02:16:11.000Z","4015","","false","false","false","false","false","true","false","false","transl->transc","250","0.0002","0","true","curriculum","5000","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb11_20-08-47_bgpu-curc4.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","1.338557481765747","1","20","0.16798224725893565","3.824027788331555","40.47379259246918","0.0039","248.397","8.865","1.111","3.824027788331555","40.47379259246918","1.338557481765747","0.0039","248.397","8.865","1.111","3.5107258904552183","40.65882712994493","1.3231840133666992","0.0039","610.1078","8.018","1.003","3.5107258904552183","40.65882712994493","1.3231840133666992","0.0039","610.1078","8.018","1.003","0"
"prime-wave-50","bgpu-biokem2.rc.int.colorado.edu","finished","-","","","2025-02-12T02:09:22.000Z","3481","","false","false","false","false","false","true","false","false","transl->transc","250","0.0002","2","true","curriculum","1000","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb11_19-59-37_bgpu-biokem2.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","2.85010027885437","1","98","0.02469882306953271","0.7551272474795745","29.447879972438955","0.0031","138.694","15.877","1.99","0.7551272474795745","29.447879972438955","2.85010027885437","0.0031","138.694","15.877","1.99","1.3819336473613584","29.715027373782295","2.8153603076934814","0.0031","326.3983","14.988","1.875","1.3819336473613584","29.715027373782295","2.8153603076934814","0.0031","326.3983","14.988","1.875","0"
"fresh-spaceship-49","144-24-23-226","finished","-","","","2025-02-12T02:06:05.000Z","3458","","false","false","false","false","false","true","false","false","transl->transc","250","0.0002","1","true","curriculum","1000","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb12_02-52-17_144-24-23-226","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","2.851816177368164","1","98","0.02524901067631112","1.118531789813365","30.24071736958285","0.0039","203.0861","10.843","1.359","1.118531789813365","30.24071736958285","2.851816177368164","0.0039","203.0861","10.843","1.359","1.2124279314165938","30.56860379854664","2.8336009979248047","0.0039","482.0405","10.149","1.27","1.2124279314165938","30.56860379854664","2.8336009979248047","0.0039","482.0405","10.149","1.27","0"
"confused-salad-48","bgpu-curc1.rc.int.colorado.edu","finished","-","","","2025-02-12T01:48:14.000Z","3623","","false","false","false","false","false","true","false","false","transl->transc","250","0.0002","0","true","curriculum","1000","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb11_19-39-43_bgpu-curc1.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","2.756464958190918","1","98","0.019623627472254965","1.3585675524882026","29.895451746630876","0.0038","159.1938","13.832","1.734","1.3585675524882026","29.895451746630876","2.756464958190918","0.0038","159.1938","13.832","1.734","1.378249327037741","30.049374584699283","2.7370879650115967","0.0038","374.3353","13.068","1.635","1.378249327037741","30.049374584699283","2.7370879650115967","0.0038","374.3353","13.068","1.635","0"
"deft-bush-47","bgpu-curc3.rc.int.colorado.edu","finished","-","","","2025-02-12T01:40:46.000Z","3572","","false","false","false","false","false","true","false","false","transl->transc","250","0.0002","2","true","curriculum","500","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb11_19-31-21_bgpu-curc3.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","3.5682480335235596","1","195","0.011885155975404712","0.45650971642290206","25.9178840507094","0.0038","160.7843","13.695","1.717","0.45650971642290206","25.9178840507094","3.5682480335235596","0.0038","160.7843","13.695","1.717","0.5258404565126382","25.863919854331296","3.5120720863342285","0.0038","375.7028","13.021","1.629","0.5258404565126382","25.863919854331296","3.5120720863342285","0.0038","375.7028","13.021","1.629","0"
"warm-night-46","bgpu-curc4.rc.int.colorado.edu","finished","-","","","2025-02-12T01:37:13.000Z","3642","","false","false","false","false","false","true","false","false","transl->transc","250","0.0002","1","true","curriculum","500","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb11_19-27-50_bgpu-curc4.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","3.657625198364258","1","195","0.013977222558524871","0.7246202667744881","27.430829283342945","0.0038","186.6625","11.797","1.479","0.7246202667744881","27.430829283342945","3.657625198364258","0.0038","186.6625","11.797","1.479","0.4258380430626209","27.333298131344048","3.604703664779663","0.0038","417.8399","11.708","1.465","0.4258380430626209","27.333298131344048","3.604703664779663","0.0038","417.8399","11.708","1.465","0"
"kind-thunder-45","bgpu-biokem2.rc.int.colorado.edu","finished","-","","","2025-02-12T01:21:44.000Z","3577","","false","false","false","false","false","true","false","false","transl->transc","250","0.0002","0","true","curriculum","500","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb11_19-12-00_bgpu-biokem2.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","3.5676076412200928","1","195","0.012038275211428605","0.5606158253995835","27.861654545345065","0.0031","151.0024","14.583","1.828","0.5606158253995835","27.861654545345065","3.5676076412200928","0.0031","151.0024","14.583","1.828","0.6347397715519284","27.7377496614643","3.5228829383850098","0.0031","409.5028","11.946","1.494","0.6347397715519284","27.7377496614643","3.5228829383850098","0.0031","409.5028","11.946","1.494","0"
"dutiful-glade-44","bgpu-curc4.rc.int.colorado.edu","finished","-","","","2025-02-12T01:14:42.000Z","3633","","false","false","false","false","false","true","false","false","transl->transc","250","0.0002","2","true","curriculum","100","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb11_18-59-20_bgpu-curc4.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","5.478050231933594","1","823","0.0006714067676512059","0.07896401826582489","22.719265968132333","0.0038","295.6304","7.448","0.934","0.07896401826582489","22.719265968132333","5.478050231933594","0.0038","295.6304","7.448","0.934","0.07585824325706048","22.70899039250188","5.413589954376221","0.0038","658.8643","7.425","0.929","0.07585824325706048","22.70899039250188","5.413589954376221","0.0038","658.8643","7.425","0.929","0"
"graceful-armadillo-43","144-24-23-226","finished","-","","","2025-02-12T01:11:59.000Z","3219","","false","false","false","false","false","true","false","false","transl->transc","250","0.0002","1","true","curriculum","100","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb12_01-52-55_144-24-23-226","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","5.577059745788574","1","823","0.0009081673051696272","0.20142565718990055","21.943298262693126","0.0039","243.7572","9.034","1.132","0.20142565718990055","21.943298262693126","5.577059745788574","0.0039","243.7572","9.034","1.132","0.07316817727433872","21.66116233994145","5.521649360656738","0.0039","517.8245","9.447","1.182","0.07316817727433872","21.66116233994145","5.521649360656738","0.0039","517.8245","9.447","1.182","0"
"snowy-field-42","bgpu-biokem2.rc.int.colorado.edu","finished","-","","","2025-02-12T01:10:38.000Z","3484","","false","false","false","false","false","true","false","false","transl->transc","250","0.0002","0","true","curriculum","100","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb11_18-59-56_bgpu-biokem2.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","5.2360520362854","1","823","0.006001638306770474","0.18806035753138528","20.869171252221623","0.0029","152.9138","14.4","1.805","0.18806035753138528","20.869171252221623","5.2360520362854","0.0029","152.9138","14.4","1.805","0.1375521272436499","20.666457058254338","5.19146728515625","0.0029","372.189","13.144","1.644","0.1375521272436499","20.666457058254338","5.19146728515625","0.0029","372.189","13.144","1.644","0"
"chocolate-sunset-41","bgpu-biokem2.rc.int.colorado.edu","finished","-","","","2025-02-11T22:16:57.000Z","3629","","false","false","false","false","false","false","false","false","transl->transc","250","0.0002","0","true","curriculum","500","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb11_16-06-31_bgpu-biokem2.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","3.738044261932373","1","286","0.007427933470656474","0.4203143992647395","27.17211228293139","0.003","225.646","9.759","1.223","0.4203143992647395","27.17211228293139","3.738044261932373","0.003","225.646","9.759","1.223","0.32394832897375314","27.18897958171838","3.7098779678344727","0.003","429.3036","11.395","1.426","0.32394832897375314","27.18897958171838","3.7098779678344727","0.003","429.3036","11.395","1.426","0"
"cool-aardvark-40","bgpu-biokem2.rc.int.colorado.edu","finished","-","","","2025-02-11T21:23:19.000Z","3210","","false","false","false","false","false","false","false","false","transl->transc","250","0.0002","2","true","curriculum","100","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb11_15-05-03_bgpu-biokem2.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","5.6733317375183105","1","1199","0.0013856440564268269","0.047522528806158926","22.505033339209252","0.0029","166.2194","13.248","1.66","0.047522528806158926","22.505033339209252","5.6733317375183105","0.0029","166.2194","13.248","1.66","0.03153957792655242","22.510616690670037","5.598756313323975","0.0029","538.9991","9.076","1.135","0.03153957792655242","22.510616690670037","5.598756313323975","0.0029","538.9991","9.076","1.135","0"
"mild-sunset-39","bgpu-curc3.rc.int.colorado.edu","finished","-","","","2025-02-11T20:58:42.000Z","4664","","false","false","false","false","false","false","false","false","transl->transc","250","0.0002","2","true","curriculum","full","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb11_14-49-57_bgpu-curc3.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","0.5825812816619873","1","4","0.502802546900383","2.706099757559285","42.92773850574828","0.0039","527.9342","4.171","0.523","2.706099757559285","42.92773850574828","0.5825812816619873","0.0039","527.9342","4.171","0.523","2.521738237256956","43.59233225121951","0.5775087475776672","0.0039","1059.5158","4.617","0.578","2.521738237256956","43.59233225121951","0.5775087475776672","0.0039","1059.5158","4.617","0.578","0"
"vivid-totem-38","bgpu-curc4.rc.int.colorado.edu","finished","-","","","2025-02-11T20:57:01.000Z","3658","","false","false","false","false","false","false","false","false","transl->transc","250","0.0002","2","true","curriculum","5000","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","false","0","false","false","false","false","0.1","false","0","1","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb11_14-48-09_bgpu-curc4.rc.int.colorado.edu","false","true","500","steps","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","last","128","32","false","true","1","[""wandb""]","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","4.43.3","1","false","true","false","false","false","false","384","0","0","0","1.4518886804580688","1","29","0.14377781003713608","3.8960533906632233","39.61269492130214","0.0037","180.5526","12.196","1.529","3.8960533906632233","39.61269492130214","1.4518886804580688","0.0037","180.5526","12.196","1.529","3.6013908506358008","39.69289998118312","1.428593635559082","0.0037","408.2919","11.982","1.499","3.6013908506358008","39.69289998118312","1.428593635559082","0.0037","408.2919","11.982","1.499","0"
