"Name","Hostname","State","Notes","User","Tags","Created","Runtime","Sweep","_name_or_path","accelerator_config.even_batches","accelerator_config.non_blocking","accelerator_config.split_batches","accelerator_config.use_seedable_sampler","adafactor","adam_beta1","adam_beta2","adam_epsilon","add_cross_attention","architectures","aug_run_delete_w_exclusions","aug_run_insert_interjection","aug_run_random_delete","aug_run_random_duplicate","aug_run_random_insert_conj","aug_run_random_insert_noise","aug_run_sentence_permutations","aug_run_tam_update","auto_find_batch_size","batch_eval_metrics","bf16","bf16_full_eval","chunk_size_feed_forward","classifier_dropout","d_ff","d_kv","d_model","dataloader_drop_last","dataloader_num_workers","dataloader_persistent_workers","dataloader_pin_memory","ddp_timeout","debug","decoder_start_token_id","dense_act_fn","direction","disable_tqdm","diversity_penalty","do_eval","do_predict","do_sample","do_train","dropout_rate","early_stopping","encoder_no_repeat_ngram_size","eos_token_id","epochs","eval_delay","eval_do_concat_batches","eval_on_start","eval_strategy","eval_use_gather_object","feed_forward_proj","fp16","fp16_backend","fp16_full_eval","fp16_opt_level","fsdp","fsdp_config.min_num_params","fsdp_config.xla","fsdp_config.xla_fsdp_grad_ckpt","fsdp_config.xla_fsdp_v2","fsdp_min_num_params","full_determinism","generation_max_length","gradient_accumulation_steps","gradient_checkpointing","group_by_length","half_precision_backend","hub_always_push","hub_private_repo","hub_strategy","hub_token","id2label.0","id2label.1","ignore_data_skip","include_inputs_for_metrics","include_num_input_tokens_seen","include_tokens_per_second","initializer_factor","is_decoder","is_encoder_decoder","is_gated_act","jit_mode_eval","label2id.LABEL_0","label2id.LABEL_1","label_smoothing_factor","layer_norm_epsilon","learning_rate","length_column_name","length_penalty","load_best_model_at_end","local_rank","log_level","log_level_replica","log_on_each_node","logging_dir","logging_first_step","logging_nan_inf_filter","logging_steps","logging_strategy","lr","lr_scheduler_type","max_grad_norm","max_length","max_steps","min_length","model/num_parameters","model_type","mp_parameters","no_cuda","no_repeat_ngram_size","num_beam_groups","num_beams","num_decoder_layers","num_heads","num_layers","num_return_sequences","num_train_epochs","optim","output_attentions","output_dir","output_hidden_states","output_scores","overwrite_output_dir","pad_token_id","past_index","per_device_eval_batch_size","per_device_train_batch_size","predict_with_generate","prediction_loss_only","push_to_hub","push_to_hub_token","random-seed","ray_scope","relative_attention_max_distance","relative_attention_num_buckets","remove_invalid_values","remove_unused_columns","repetition_penalty","report_to","reset_optimizer_between_stages","restore_callback_states_from_checkpoint","return_dict","return_dict_in_generate","run_name","save_on_each_node","save_only_model","save_safetensors","save_steps","save_strategy","seed","skip_memory_metrics","sortish_sampler","temperature","tf_legacy_loss","tie_encoder_decoder","tie_word_embeddings","tokenizer_class","top_k","top_p","torch_compile","torchscript","tpu_metrics_debug","training_schedule","training_size","transformers_version","typical_p","use_bfloat16","use_cache","use_cpu","use_ipex","use_legacy_prediction_loop","use_mps_device","vocab_size","warmup_ratio","warmup_steps","weight_decay","eval/BLEU","eval/chrF","eval/loss","eval/model_preparation_time","eval/runtime","eval/samples_per_second","eval/steps_per_second","eval_BLEU","eval_chrF","eval_loss","eval_model_preparation_time","eval_runtime","eval_samples_per_second","eval_steps_per_second","stage","test/BLEU","test/chrF","test/loss","test/model_preparation_time","test/runtime","test/samples_per_second","test/steps_per_second","test_BLEU","test_chrF","test_loss","test_model_preparation_time","test_runtime","test_samples_per_second","test_steps_per_second","train/epoch","train/global_step","train/loss"
"still-eon-53","bgpu-curc4.rc.int.colorado.edu","finished","-","","","2025-02-12T04:56:16.000Z","4548","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","false","true","false","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb11_22-54-18_bgpu-curc4.rc.int.colorado.edu","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","2","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","full","4.43.3","1","false","true","false","false","false","false","384","0","0","0","54.54730262208002","76.61511720331934","0.18503159284591675","0.0038","338.8598","6.498","0.814","54.54730262208002","76.61511720331934","0.18503159284591675","0.0038","338.8598","6.498","0.814","1","53.121941795025954","77.17895621057309","0.18433527648448944","0.0038","724.8877","6.749","0.844","53.121941795025954","77.17895621057309","0.18433527648448944","0.0038","724.8877","6.749","0.844","3","0","0.1772406094545974"
"warm-valley-52","bgpu-curc4.rc.int.colorado.edu","finished","-","","","2025-02-12T04:33:09.000Z","4170","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","false","true","false","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb11_22-27-48_bgpu-curc4.rc.int.colorado.edu","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","2","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","5000","4.43.3","1","false","true","false","false","false","false","384","0","0","0","43.586961109581814","69.04667604577322","0.5310479998588562","0.0037","225.4651","9.766","1.224","43.586961109581814","69.04667604577322","0.5310479998588562","0.0037","225.4651","9.766","1.224","1","43.04164111602027","68.63710292059704","0.5229983925819397","0.0037","664.7052","7.36","0.921","43.04164111602027","68.63710292059704","0.5229983925819397","0.0037","664.7052","7.36","0.921","20","0","0.07550189750535148"
"rose-smoke-51","bgpu-biokem2.rc.int.colorado.edu","finished","-","","","2025-02-12T04:31:37.000Z","4038","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","false","true","false","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb11_22-26-45_bgpu-biokem2.rc.int.colorado.edu","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","1","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","5000","4.43.3","1","false","true","false","false","false","false","384","0","0","0","42.03307367115622","68.62097990601363","0.5212888121604919","0.0031","182.9334","12.037","1.509","42.03307367115622","68.62097990601363","0.5212888121604919","0.0031","182.9334","12.037","1.509","1","43.28852837637354","69.01375139834694","0.5264407992362976","0.0031","547.1186","8.941","1.119","43.28852837637354","69.01375139834694","0.5264407992362976","0.0031","547.1186","8.941","1.119","20","0","0.07363407952444893"
"peachy-durian-50","bgpu-curc1.rc.int.colorado.edu","finished","-","","","2025-02-12T04:14:25.000Z","4220","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","false","true","false","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb11_22-09-30_bgpu-curc1.rc.int.colorado.edu","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","0","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","5000","4.43.3","1","false","true","false","false","false","false","384","0","0","0","42.94077791511108","69.29925746279457","0.5046520233154297","0.0037","231.7808","9.5","1.191","42.94077791511108","69.29925746279457","0.5046520233154297","0.0037","231.7808","9.5","1.191","1","43.80459945453506","69.53832556379953","0.5258181095123291","0.0037","682.5398","7.167","0.897","43.80459945453506","69.53832556379953","0.5258181095123291","0.0037","682.5398","7.167","0.897","20","0","0.07027850805648736"
"hardy-haze-49","144-24-23-226","finished","-","","","2025-02-12T04:12:11.000Z","3983","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","false","true","false","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb12_05-01-06_144-24-23-226","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","2","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","1000","4.43.3","1","false","true","false","false","false","false","384","0","0","0","24.910934275785262","53.50225150468354","1.3932522535324097","0.004","240.3514","9.162","1.148","24.910934275785262","53.50225150468354","1.3932522535324097","0.004","240.3514","9.162","1.148","1","26.085066210268888","53.05044243514237","1.3932254314422607","0.004","807.3041","6.06","0.758","26.085066210268888","53.05044243514237","1.3932254314422607","0.004","807.3041","6.06","0.758","98","0","0.01040361418078343"
"celestial-glade-48","bgpu-biokem2.rc.int.colorado.edu","finished","-","","","2025-02-12T04:08:45.000Z","4105","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","false","true","false","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb11_22-03-39_bgpu-biokem2.rc.int.colorado.edu","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","1","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","1000","4.43.3","1","false","true","false","false","false","false","384","0","0","0","20.284786616375214","50.48739381707911","1.4174336194992063","0.003","260.6169","8.449","1.059","20.284786616375214","50.48739381707911","1.4174336194992063","0.003","260.6169","8.449","1.059","1","23.02250671910712","51.02205960112721","1.404793381690979","0.003","549.4592","8.903","1.114","23.02250671910712","51.02205960112721","1.404793381690979","0.003","549.4592","8.903","1.114","98","0","0.012985955820315411"
"glowing-armadillo-47","bgpu-curc3.rc.int.colorado.edu","finished","-","","","2025-02-12T04:01:51.000Z","4214","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","false","true","false","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb11_21-56-07_bgpu-curc3.rc.int.colorado.edu","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","0","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","1000","4.43.3","1","false","true","false","false","false","false","384","0","0","0","22.29860438002309","50.96957876847029","1.354275465011597","0.0037","301.6618","7.3","0.915","22.29860438002309","50.96957876847029","1.354275465011597","0.0037","301.6618","7.3","0.915","1","23.71301202483167","50.77147758164592","1.3941421508789062","0.0037","655.6427","7.461","0.933","23.71301202483167","50.77147758164592","1.3941421508789062","0.0037","655.6427","7.461","0.933","98","0","0.015678869974282052"
"twilight-shape-46","bgpu-curc4.rc.int.colorado.edu","finished","-","","","2025-02-12T03:43:37.000Z","4318","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","false","true","false","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb11_21-38-51_bgpu-curc4.rc.int.colorado.edu","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","2","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","500","4.43.3","1","false","true","false","false","false","false","384","0","0","0","13.188456998558308","39.174652479051694","2.000845193862915","0.0038","308.7718","7.131","0.894","13.188456998558308","39.174652479051694","2.000845193862915","0.0038","308.7718","7.131","0.894","1","13.762538945177456","39.14647768349902","1.995006442070007","0.0038","694.6389","7.043","0.881","13.762538945177456","39.14647768349902","1.995006442070007","0.0038","694.6389","7.043","0.881","195","0","0.006681150252309938"
"happy-snowflake-45","bgpu-curc4.rc.int.colorado.edu","finished","-","","","2025-02-12T03:23:56.000Z","4111","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","false","true","false","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb11_21-16-49_bgpu-curc4.rc.int.colorado.edu","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","1","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","500","4.43.3","1","false","true","false","false","false","false","384","0","0","0","9.6108686104431","39.397615503631265","2.0887928009033203","0.0037","326.9901","6.734","0.844","9.6108686104431","39.397615503631265","2.0887928009033203","0.0037","326.9901","6.734","0.844","1","10.95012372634341","39.867880478753285","2.059931516647339","0.0037","610.7367","8.01","1.002","10.95012372634341","39.867880478753285","2.059931516647339","0.0037","610.7367","8.01","1.002","195","0","0.0050361305475234985"
"frosty-plant-44","bgpu-biokem2.rc.int.colorado.edu","finished","-","","","2025-02-12T03:23:21.000Z","4061","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","false","true","false","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb11_21-18-38_bgpu-biokem2.rc.int.colorado.edu","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","0","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","500","4.43.3","1","false","true","false","false","false","false","384","0","0","0","15.685590307468953","43.73744952317467","1.896372437477112","0.003","184.9198","11.908","1.493","15.685590307468953","43.73744952317467","1.896372437477112","0.003","184.9198","11.908","1.493","1","16.551536440615298","43.78077730732621","1.8878488540649416","0.003","557.9821","8.767","1.097","16.551536440615298","43.78077730732621","1.8878488540649416","0.003","557.9821","8.767","1.097","195","0","0.006536485691968765"
"decent-cosmos-43","bgpu-biokem2.rc.int.colorado.edu","finished","-","","","2025-02-12T03:08:00.000Z","3620","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","false","true","false","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb11_20-55-51_bgpu-biokem2.rc.int.colorado.edu","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","2","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","100","4.43.3","1","false","true","false","false","false","false","384","0","0","0","0.306206262953935","19.21672777289508","3.8975539207458496","0.003","220.0691","10.006","1.254","0.306206262953935","19.21672777289508","3.8975539207458496","0.003","220.0691","10.006","1.254","1","0.47579360882190286","19.05878458118538","3.863018751144409","0.003","528.6208","9.254","1.158","0.47579360882190286","19.05878458118538","3.863018751144409","0.003","528.6208","9.254","1.158","823","0","0.0014477587974397466"
"worthy-wildflower-42","144-24-23-226","finished","-","","","2025-02-12T03:04:13.000Z","4048","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","false","true","false","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb12_03-47-08_144-24-23-226","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","1","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","100","4.43.3","1","false","true","false","false","false","false","384","0","0","0","0.4735265488968902","18.529648030501537","4.115067958831787","0.0041","459.9066","4.788","0.6","0.4735265488968902","18.529648030501537","4.115067958831787","0.0041","459.9066","4.788","0.6","1","0.26365728180620324","18.83231632313972","4.085961818695068","0.0041","1011.2413","4.838","0.605","0.26365728180620324","18.83231632313972","4.085961818695068","0.0041","1011.2413","4.838","0.605","823","0","0.0011781856883317232"
"dry-waterfall-41","bgpu-curc1.rc.int.colorado.edu","finished","-","","","2025-02-12T02:49:15.000Z","5063","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","false","true","false","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb11_20-48-16_bgpu-curc1.rc.int.colorado.edu","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","0","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","100","4.43.3","1","false","true","false","false","false","false","384","0","0","0","0.4687136972861147","19.62835248302766","3.814019680023194","0.0038","506.1418","4.351","0.545","0.4687136972861147","19.62835248302766","3.814019680023194","0.0038","506.1418","4.351","0.545","1","0.7382815789519901","19.668567297466534","3.8358466625213623","0.0038","1014.9277","4.82","0.603","0.7382815789519901","19.668567297466534","3.8358466625213623","0.0038","1014.9277","4.82","0.603","823","0","0.001880728406831622"
"good-darkness-40","144-24-23-226","finished","-","","","2025-02-12T00:01:16.000Z","4179","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","false","false","false","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb12_00-49-59_144-24-23-226","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","2","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","full","4.43.3","1","false","true","false","false","false","false","384","0","0","0","51.30069229798764","76.63085119955456","0.1855822652578354","0.004","378.6582","5.815","0.729","51.30069229798764","76.63085119955456","0.1855822652578354","0.004","378.6582","5.815","0.729","1","52.20068713359417","76.85589396232497","0.1873888075351715","0.004","875.2819","5.589","0.699","52.20068713359417","76.85589396232497","0.1873888075351715","0.004","875.2819","5.589","0.699","4","0","0.1770654340251031"
"spring-wind-39","bgpu-curc1.rc.int.colorado.edu","finished","-","","","2025-02-11T23:30:08.000Z","4230","","google/byt5-small","true","false","false","true","false","0.9","0.999","1e-8","false","[""T5ForConditionalGeneration""]","false","false","false","false","false","false","false","false","false","false","false","false","0","0","3584","64","1472","false","0","false","true","1800","[]","0","gelu_new","transc->gloss","false","0","false","false","false","false","0.1","false","0","1","250","0","true","false","no","false","gated-gelu","false","auto","false","O1","[]","0","false","false","false","0","false","1024","1","false","false","auto","false","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","false","false","1","false","true","true","false","0","1","0","0.000001","0.00005","length","1","false","0","passive","warning","true","../runs/Feb11_17-24-45_bgpu-curc1.rc.int.colorado.edu","false","true","500","steps","0.0002","linear","1","20","-1","0","299637760","t5","","false","0","1","1","4","6","12","1","3","adamw_torch","false","..","false","false","false","0","-1","8","8","true","false","false","<PUSH_TO_HUB_TOKEN>","2","last","128","32","false","true","1","[""wandb""]","true","false","true","false","..","false","false","true","500","steps","42","true","false","1","false","false","false","ByT5Tokenizer","50","1","false","false","false","curriculum","5000","4.43.3","1","false","true","false","false","false","false","384","0","0","0","41.53060955501949","68.1799587903507","0.5831322073936462","0.0039","267.828","8.222","1.031","41.53060955501949","68.1799587903507","0.5831322073936462","0.0039","267.828","8.222","1.031","1","41.13067920326154","67.65871241029343","0.5731879472732544","0.0039","684.4106","7.148","0.894","41.13067920326154","67.65871241029343","0.5731879472732544","0.0039","684.4106","7.148","0.894","29","0","0.055006963200867176"
